id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,revenue_per_year,price_category,occupancy_potential,facilities
40840367,"Sathorn sunsets! Convenient to , peaceful!",33143134,Christopher,Bang Kho laen,13.6959,100.52435,Private room,1250,1,0,-2012,0,2,89,0,111250,High,24.38,"AC, BTS"
40847158,一键医♥city center/网红点火车夜市/near /POOL/WIFI/GYM/辉煌,316654558,一键医,Din Daeng,13.78099,100.57328,Entire home/apt,2418,1,5,2020-02-02 00:00:00,0,1,365,0,882570,High,100.0,"Pool, Gym, City Center, MRT"
40848330,ESTA.Bliss Condo มีนบุรี (เอ็กตร้าบลิซ คอนโด),226507531,Ahe,Min Buri,13.80003,100.71453,Private room,999,7,7,2020-04-19 00:00:00,0,1,317,0,316683,Medium,12.41,
40747634,Real Single home/7eleven /free E-bike/ 150m Wifi/,52370590,Pranee,Huai Khwang,13.7928,100.58351,Entire home/apt,600,3,33,2022-12-25 00:00:00,1,1,65,13,39000,Medium,5.94,
40849236,Royale8ville,317933686,Penporn,Phra Nakhon,13.76409,100.50357,Private room,1000,1,1,2020-01-11 00:00:00,0,1,365,0,365000,Medium,100.0,
40749244,A feel like home studio cozy & relax place room #3,44088930,Apiradee,Phra Nakhon,13.75511,100.49793,Private room,800,1,5,2020-02-02 00:00:00,0,4,180,0,144000,Medium,49.32,AC
40749421,Condo near  Ekamai,97471668,Kulwadee,Khlong Toei,13.71159,100.58349,Private room,535,30,0,-2012,0,2,149,0,79715,Medium,1.36,BTS
40492899,Nine Cafe' Hostel Travel,313472445,รัฐฐา,Phra Nakhon,13.75966,100.49698,Private room,2100,1,0,-2012,0,1,365,0,766500,High,100.0,
40493144,Cozy & Comfy Bunk-Bed Room for 2 People @S'NAP,312777081,S'Nap,Ratchathewi,13.75084,100.5293,Shared room,850,1,0,-2012,0,2,178,0,151300,Medium,48.77,
40494263,Sukhumvit soi64 Elio Del Ray Near  Udomsuk,313488382,Wichuta,Phra Khanong,13.68471,100.60429,Entire home/apt,580,30,3,2020-03-21 00:00:00,0,1,256,0,148480,Medium,2.34,"Pool, BTS"
40494502,My place in Aree zone. Lots of cafe and restaurant,27257071,Earth,Phaya Thai,13.78421,100.53743,Private room,1500,1,0,-2012,0,1,89,0,133500,High,24.38,AC
40497833,Charming 7-Bedroom for 20 persons/BKK view rooftop,20500449,Mallika,Phaya Thai,13.77422,100.53331,Private room,10000,1,3,2022-09-01 00:00:00,0,12,364,1,3640000,Luxury,99.73,
40497985,"116 Sukhumvit22, & Phrompong/Asok, NETFLIX,2",313516769,Fon,Khlong Toei,13.72529,100.5658,Entire home/apt,1200,1,34,2022-12-28 00:00:00,1,4,119,19,142800,High,32.6,"BTS, MRT, Netflix"
40498060,Baan Bobaimai Unit 1,84663975,Police Pongtorn,Saphan Sung,13.7544,100.69997,Private room,400,2,6,2022-12-18 00:00:00,1,3,75,6,30000,Low,10.27,
40498380,Baan bobaimai Unit 2,84663975,Police Pongtorn,Saphan Sung,13.77866,100.67217,Entire home/apt,400,2,3,2022-12-24 00:00:00,0,3,9,2,3600,Low,1.23,
40498588,Charming room for 2 in Ari /BKK view rooftop,20500449,Mallika,Phaya Thai,13.77296,100.53383,Private room,1057,1,1,2022-12-01 00:00:00,1,12,361,1,381577,High,98.9,
40501053,T5 ☆2 BD En Suite  w/private garden☆ (3 Queen),287313056,Theme,Ratchathewi,13.75427,100.53709,Private room,5295,1,17,2022-05-27 00:00:00,0,12,328,3,1736760,Luxury,89.86,
40501948,T3 ☆ 2 BD En-suite with Bathtub ☆ Living,287313056,Theme,Ratchathewi,13.75427,100.53707,Private room,3604,1,28,2022-12-07 00:00:00,1,12,306,9,1102824,High,83.84,
40502806,☆Duplex 3BDs w/ spacious living☆ PRATUNAM | uptp 7,287313056,Theme,Ratchathewi,13.75424,100.53707,Private room,6495,1,54,2022-10-15 00:00:00,1,12,300,13,1948500,Luxury,82.19,AC
40503402,"T7 ☆ Family Suite upto 6 w/Game☆ , Dining, Living",287313056,Theme,Ratchathewi,13.75425,100.53709,Private room,5590,1,31,2022-11-17 00:00:00,1,12,343,10,1917370,Luxury,93.97,
40503983,"T9 ☆ Family Suite ☆  (upto 8) with 100"" Projector",287313056,Theme,Ratchathewi,13.75489,100.53604,Private room,5800,1,30,2022-10-17 00:00:00,1,12,331,15,1919800,Luxury,90.68,
40853752,Norch's Hostel : 2-Beds Private Bathroom,247732312,Nathanich,Phra Nakhon,13.76218,100.50175,Private room,420,1,2,2022-12-07 00:00:00,2,3,127,2,53340,Low,34.79,
40504139,Cozy condo in Bangkok with amazing view,35056429,Josef,Suanluang,13.71058,100.60473,Entire home/apt,870,14,3,2022-06-01 00:00:00,0,1,124,2,107880,Medium,2.43,
40853843,Norch's Hostel : 3-Beds / 2-Share Bathroom,247732312,Nathanich,Phra Nakhon,13.76271,100.50172,Private room,600,1,0,-2012,0,3,139,0,83400,Medium,38.08,
40504378,T10 ☆Family Studio☆  (upto 6) w/ Private Rooftop,287313056,Theme,Ratchathewi,13.75427,100.53709,Private room,3408,1,12,2022-12-10 00:00:00,0,12,311,4,1059888,High,85.21,
40854026,Norch's Hostel : 2-Beds / 2-Share Bathroom,247732312,Nathanich,Phra Nakhon,13.76215,100.50159,Private room,550,2,0,-2012,0,3,150,0,82500,Medium,20.55,
40504994,"T8 ☆ Family Suite (upto 6) ☆ DIning, Living",287313056,Theme,Ratchathewi,13.75425,100.5371,Private room,5445,1,29,2022-12-09 00:00:00,1,12,318,16,1731510,Luxury,87.12,
40511455,"LPN sukhumvit,.by Khamwin3",311663040,Kham,Suanluang,13.71263,100.60446,Entire home/apt,1212,30,1,2020-01-26 00:00:00,0,2,178,0,215736,High,1.63,
40856092,400Baht/Night | Free WIFI | Superking Size Bed [2],119585590,Yong,Thung khru,13.65129,100.5063,Private room,350,1,0,-2012,0,2,365,0,127750,Low,100.0,Free Wifi
40513735,Bang Chak/comfor/Wifi/1Bed Room,202687159,Steven,Phra Khanong,13.69069,100.60156,Entire home/apt,950,1,2,2020-01-25 00:00:00,0,12,170,0,161500,Medium,46.58,BTS
40516284,Regent Home 7 (Bangna area),257767442,ทวีสิงห์,Bang Na,13.67316,100.60707,Private room,600,6,6,2022-11-28 00:00:00,0,10,165,3,99000,Medium,7.53,
40872308,Clean and spacious studio in Bangna #9/2,10628048,Pam,Bang Na,13.66784,100.65166,Entire home/apt,525,5,6,2022-11-20 00:00:00,0,4,358,3,187950,Medium,19.62,AC
40873928,29/F / 5 mins -Chatuchak Flat with Big,161794539,Law,Chatu Chak,13.81057,100.55898,Entire home/apt,1554,3,19,2022-12-26 00:00:00,1,2,353,16,548562,High,32.24,"Pool, BTS, MRT"
40875671,Budget Double Room with Shared Bathroom,256574184,Time Sabai 32,Pom Prap Sattru Phai,13.74456,100.51477,Private room,1007,1,1,2022-09-07 00:00:00,0,3,360,1,362520,High,98.63,
40876779,【KES03】 New CBD +  RAMA 9 +Free WIFI,44246035,DangDang,Din Daeng,13.76357,100.56508,Entire home/apt,1200,30,0,-2012,0,4,342,0,410400,High,3.12,"Free Wifi, MRT"
40877710,"Charming little 1 BR APT-Lumpini ,Sathon-Center",15214203,Bee,Sathon,13.7204,100.54777,Entire home/apt,1500,1,6,2022-11-29 00:00:00,0,29,298,4,447000,High,81.64,MRT
40878184,Thonglor Condo for yearly rent,4154759,Mimi,Khlong Toei,13.71657,100.57699,Entire home/apt,800,90,1,2020-04-07 00:00:00,0,4,28,0,22400,Medium,0.09,
40879249,Skybath 2 Bedroom apt in city center-Lumpini,15214203,Bee,Sathon,13.71902,100.54752,Entire home/apt,3067,1,12,2022-10-31 00:00:00,0,29,302,6,926234,High,82.74,"City Center, MRT"
40749911,Next to ramoumheang,316436546,Snook,Suanluang,13.74552,100.6004,Entire home/apt,1700,1,0,-2012,0,1,365,0,620500,High,100.0,station
40751100,A feel like home studio cozy & relax place room #1,44088930,Apiradee,Phra Nakhon,13.75562,100.49797,Private room,800,1,7,2020-03-02 00:00:00,0,4,180,0,144000,Medium,49.32,AC
40763847,Sararn Ville Condo,118143334,Kangsadarn,Bang Kapi,13.78489,100.64298,Entire home/apt,470,30,0,-2012,0,1,364,0,171080,Low,3.32,
40764239,Newly Renovated Vibrant Studio🔹City View 🔹 Ari,251475219,Kanomping,Phaya Thai,13.78226,100.54717,Entire home/apt,1531,1,38,2022-12-21 00:00:00,1,11,337,28,515947,High,92.33,BTS
40764301,Charming loft room for 3 in Ari/BKK view rooftop,20500449,Mallika,Phaya Thai,13.77645,100.53366,Private room,1400,1,0,-2012,0,12,364,0,509600,High,99.73,
40766871,Cozy Luxury Condominium@very convenience location,171441860,Arty,Parthum Wan,13.7359,100.54993,Private room,1558,5,0,-2012,0,1,351,0,546858,High,19.23,
40768386,DMK free airport pickup★Free Local Market Tour★B&B,28872711,Kwang,Don Mueang,13.91474,100.58969,Private room,1470,2,4,2020-02-22 00:00:00,0,3,358,0,526260,High,49.04,Airport
40770915,(SUBWAY)_HuaiKhwang walk 10sec /  Luxury condo,316738753,Nanthana,Huai Khwang,13.77801,100.57413,Entire home/apt,1811,3,11,2022-12-02 00:00:00,0,5,340,6,615740,High,31.05,"Subway, MRT"
40778849,❤️BRANDNEWCONDO❤️NEW ROOM❤NEAR  ❤️ JJ MKT❤️,218032956,Heart,Chatu Chak,13.8123,100.56054,Entire home/apt,1728,3,17,2022-12-10 00:00:00,0,8,73,5,126144,High,6.67,"BTS, MRT"
40790383,Hidden Gem Cozy private bedroom near Bts Phomphong,238195812,Exostay,Khlong Toei,13.72443,100.56658,Entire home/apt,1402,2,39,2022-12-10 00:00:00,1,13,127,28,178054,High,17.4,BTS
40799120,"1 Stadio,  Link Huamak.机场快线附近全新公寓，设施齐全",105260722,Alin,Suanluang,13.73494,100.64126,Entire home/apt,680,5,12,2022-10-29 00:00:00,0,2,45,6,30600,Medium,2.47,Airport
40879402,⭐️⭐️⭐️⭐️⭐️[ nearby] New Modern Design Condo🏝@Bearing,261952180,Matt,Bang Na,13.6626,100.60537,Entire home/apt,1080,1,45,2022-12-09 00:00:00,1,4,207,22,223560,High,56.71,BTS
40885302,Go​Goal​ Latkrabang​ delux​ queen size,311771988,Nattapong,Lat Krabang,13.71777,100.76563,Private room,650,1,6,2022-12-21 00:00:00,2,2,87,6,56550,Medium,23.84,
41025150,"1Bed/Sky pool/Bangkok,  Phrom Phong",152018136,Tony,Khlong Toei,13.72432,100.56628,Entire home/apt,1169,1,35,2022-12-26 00:00:00,1,12,111,22,129759,High,30.41,"Pool, BTS"
